usage_id,customer_id,workspace_id,usage_date,active_users,workflows_run,sla_breach_count,ingested_at
USE-0019-0038,CUST-0019,WS-0019,2026-07-11,19,76,2,2026-07-11T02:00:00Z
USE-0019-0039,CUST-0019,WS-0019,2026-07-12,21,63,0,2026-07-12T02:00:00Z
USE-0019-0040,CUST-0019,WS-0019,2026-07-13,19,114,0,2026-07-13T02:00:00Z
USE-0019-0041,CUST-0019,WS-0019,2026-07-14,18,54,1,2026-07-14T02:00:00Z
USE-0019-0042,CUST-0019,WS-0019,2026-07-15,25,75,0,2026-07-15T02:00:00Z
USE-0019-0043,CUST-0019,WS-0019,2026-07-16,23,69,0,2026-07-16T02:00:00Z
USE-0019-0044,CUST-0019,WS-0019,2026-07-17,21,84,0,2026-07-17T02:00:00Z
USE-0019-0045,CUST-0019,WS-0019,2026-07-18,23,115,0,2026-07-18T02:00:00Z
USE-0019-0046,CUST-0019,WS-0019,2026-07-19,20,100,1,2026-07-19T02:00:00Z
USE-0019-0047,CUST-0019,WS-0019,2026-07-20,19,76,2,2026-07-20T02:00:00Z
USE-0019-0048,CUST-0019,WS-0019,2026-07-21,19,57,0,2026-07-21T02:00:00Z
USE-0019-0049,CUST-0019,WS-0019,2026-07-22,22,110,1,2026-07-22T02:00:00Z
USE-0019-0050,CUST-0019,WS-0019,2026-07-23,24,120,2,2026-07-23T02:00:00Z
USE-0019-0051,CUST-0019,WS-0019,2026-07-24,24,96,2,2026-07-24T02:00:00Z
USE-0019-0052,CUST-0019,WS-0019,2026-07-25,25,100,2,2026-07-28T00:00:00Z
USE-0019-0053,CUST-0019,WS-0019,2026-07-26,26,156,2,2026-07-26T02:00:00Z
USE-0019-0054,CUST-0019,WS-0019,2026-07-27,26,156,2,2026-07-27T02:00:00Z
USE-0019-0055,CUST-0019,WS-0019,2026-07-28,25,125,1,2026-07-28T02:00:00Z
USE-0019-0056,CUST-0019,WS-0019,2026-07-29,24,96,0,2026-07-29T02:00:00Z
USE-0019-0057,CUST-0019,WS-0019,2026-07-30,24,120,1,2026-07-30T02:00:00Z
USE-0019-0058,CUST-0019,WS-0019,2026-07-31,23,115,0,2026-07-31T02:00:00Z
USE-0019-0059,CUST-0019,WS-0019,2026-08-01,21,63,0,2026-08-01T02:00:00Z
USE-0019-0060,CUST-0019,WS-0019,2026-08-02,25,100,1,2026-08-02T02:00:00Z
USE-0019-0061,CUST-0019,WS-0019,2026-08-03,21,126,2,2026-08-03T02:00:00Z
USE-0019-0062,CUST-0019,WS-0019,2026-08-04,17,102,1,2026-08-04T02:00:00Z
USE-0019-0063,CUST-0019,WS-0019,2026-08-05,21,63,1,2026-08-05T02:00:00Z
USE-0019-0064,CUST-0019,WS-0019,2026-08-06,21,84,0,2026-08-06T02:00:00Z
USE-0019-0065,CUST-0019,WS-0019,2026-08-07,25,125,0,2026-08-07T02:00:00Z
USE-0019-0066,CUST-0019,WS-0019,2026-08-08,23,138,1,2026-08-08T02:00:00Z
USE-0019-0067,CUST-0019,WS-0019,2026-08-09,20,80,2,2026-08-09T02:00:00Z
USE-0019-0068,CUST-0019,WS-0019,2026-08-10,23,138,0,2026-08-10T02:00:00Z
USE-0019-0069,CUST-0019,WS-0019,2026-08-11,21,63,1,2026-08-14T00:00:00Z
USE-0019-0070,CUST-0019,WS-0019,2026-08-12,20,100,1,2026-08-12T02:00:00Z
USE-0019-0071,CUST-0019,WS-0019,2026-08-13,25,125,1,2026-08-13T02:00:00Z
USE-0019-0072,CUST-0019,WS-0019,2026-08-14,20,60,0,2026-08-14T02:00:00Z
USE-0019-0073,CUST-0019,WS-0019,2026-08-15,19,95,0,2026-08-15T02:00:00Z
USE-0019-0074,CUST-0019,WS-0019,2026-08-16,24,144,1,2026-08-16T02:00:00Z
USE-0019-0075,CUST-0019,WS-0019,2026-08-17,26,156,0,2026-08-17T02:00:00Z
USE-0019-0076,CUST-0019,WS-0019,2026-08-18,22,66,0,2026-08-18T02:00:00Z
USE-0019-0077,CUST-0019,WS-0019,2026-08-19,17,51,0,2026-08-19T02:00:00Z
USE-0019-0078,CUST-0019,WS-0019,2026-08-20,18,90,1,2026-08-20T02:00:00Z
USE-0019-0079,CUST-0019,WS-0019,2026-08-21,19,114,2,2026-08-21T02:00:00Z
USE-0019-0080,CUST-0019,WS-0019,2026-08-22,17,68,0,2026-08-22T02:00:00Z
USE-0019-0081,CUST-0019,WS-0019,2026-08-23,19,57,1,2026-08-23T02:00:00Z
USE-0019-0082,CUST-0019,WS-0019,2026-08-24,20,100,1,2026-08-24T02:00:00Z
USE-0019-0083,CUST-0019,WS-0019,2026-08-25,21,126,1,2026-08-25T02:00:00Z
USE-0019-0084,CUST-0019,WS-0019,2026-08-26,24,72,1,2026-08-26T02:00:00Z
USE-0019-0085,CUST-0019,WS-0019,2026-08-27,18,72,0,2026-08-27T02:00:00Z
USE-0019-0086,CUST-0019,WS-0019,2026-08-28,21,126,0,2026-08-31T00:00:00Z
USE-0019-0087,CUST-0019,WS-0019,2026-08-29,25,150,0,2026-08-29T02:00:00Z
USE-0019-0088,CUST-0019,WS-0019,2026-08-30,20,100,1,2026-08-30T02:00:00Z
USE-0019-0089,CUST-0019,WS-0019,2026-08-31,17,51,2,2026-08-31T02:00:00Z
USE-0019-0090,CUST-0019,WS-0019,2026-09-01,20,120,1,2026-09-01T02:00:00Z
USE-0020-0001,CUST-0020,WS-0020,2026-06-04,18,72,1,2026-06-04T02:00:00Z
USE-0020-0002,CUST-0020,WS-0020,2026-06-05,19,76,1,2026-06-05T02:00:00Z
USE-0020-0003,CUST-0020,WS-0020,2026-06-06,24,120,1,2026-06-06T02:00:00Z
USE-0020-0004,CUST-0020,WS-0020,2026-06-07,20,60,2,2026-06-07T02:00:00Z
USE-0020-0005,CUST-0020,WS-0020,2026-06-08,26,78,1,2026-06-08T02:00:00Z
USE-0020-0006,CUST-0020,WS-0020,2026-06-09,25,125,0,2026-06-09T02:00:00Z
USE-0020-0007,CUST-0020,WS-0020,2026-06-10,23,69,2,2026-06-10T02:00:00Z
USE-0020-0008,CUST-0020,WS-0020,2026-06-11,21,63,0,2026-06-11T02:00:00Z
USE-0020-0009,CUST-0020,WS-0020,2026-06-12,24,120,0,2026-06-12T02:00:00Z
USE-0020-0010,CUST-0020,WS-0020,2026-06-13,20,100,2,2026-06-13T02:00:00Z
USE-0020-0011,CUST-0020,WS-0020,2026-06-14,19,114,0,2026-06-14T02:00:00Z
USE-0020-0012,CUST-0020,WS-0020,2026-06-15,18,54,2,2026-06-15T02:00:00Z
USE-0020-0013,CUST-0020,WS-0020,2026-06-16,25,100,1,2026-06-16T02:00:00Z
USE-0020-0014,CUST-0020,WS-0020,2026-06-17,19,76,0,2026-06-17T02:00:00Z
USE-0020-0015,CUST-0020,WS-0020,2026-06-18,25,75,2,2026-06-18T02:00:00Z
USE-0020-0016,CUST-0020,WS-0020,2026-06-19,27,135,2,2026-06-19T02:00:00Z
USE-0020-0017,CUST-0020,WS-0020,2026-06-20,18,54,1,2026-06-20T02:00:00Z
USE-0020-0018,CUST-0020,WS-0020,2026-06-21,20,60,0,2026-06-21T02:00:00Z
USE-0020-0019,CUST-0020,WS-0020,2026-06-22,25,100,1,2026-06-22T02:00:00Z
USE-0020-0020,CUST-0020,WS-0020,2026-06-23,26,130,1,2026-06-23T02:00:00Z
USE-0020-0021,CUST-0020,WS-0020,2026-06-24,21,63,2,2026-06-24T02:00:00Z
USE-0020-0022,CUST-0020,WS-0020,2026-06-25,24,120,2,2026-06-25T02:00:00Z
USE-0020-0023,CUST-0020,WS-0020,2026-06-26,20,100,0,2026-06-26T02:00:00Z
USE-0020-0024,CUST-0020,WS-0020,2026-06-27,25,150,2,2026-06-27T02:00:00Z
USE-0020-0025,CUST-0020,WS-0020,2026-06-28,22,132,0,2026-06-28T02:00:00Z
USE-0020-0026,CUST-0020,WS-0020,2026-06-29,27,108,2,2026-06-29T02:00:00Z
USE-0020-0027,CUST-0020,WS-0020,2026-06-30,23,115,2,2026-06-30T02:00:00Z
USE-0020-0028,CUST-0020,WS-0020,2026-07-01,25,125,2,2026-07-01T02:00:00Z
USE-0020-0029,CUST-0020,WS-0020,2026-07-02,26,104,0,2026-07-02T02:00:00Z
USE-0020-0030,CUST-0020,WS-0020,2026-07-03,26,104,1,2026-07-03T02:00:00Z
USE-0020-0031,CUST-0020,WS-0020,2026-07-04,22,110,2,2026-07-04T02:00:00Z
USE-0020-0032,CUST-0020,WS-0020,2026-07-05,23,138,0,2026-07-05T02:00:00Z
USE-0020-0033,CUST-0020,WS-0020,2026-07-06,26,156,2,2026-07-06T02:00:00Z
USE-0020-0034,CUST-0020,WS-0020,2026-07-07,20,60,2,2026-07-07T02:00:00Z
USE-0020-0035,CUST-0020,WS-0020,2026-07-08,23,92,1,2026-07-08T02:00:00Z
USE-0020-0036,CUST-0020,WS-0020,2026-07-09,19,114,0,2026-07-09T02:00:00Z
USE-0020-0037,CUST-0020,WS-0020,2026-07-10,26,156,2,2026-07-10T02:00:00Z
USE-0020-0038,CUST-0020,WS-0020,2026-07-11,20,100,1,2026-07-11T02:00:00Z
USE-0020-0039,CUST-0020,WS-0020,2026-07-12,24,120,0,2026-07-12T02:00:00Z
USE-0020-0040,CUST-0020,WS-0020,2026-07-13,19,57,0,2026-07-13T02:00:00Z
USE-0020-0041,CUST-0020,WS-0020,2026-07-14,20,80,0,2026-07-14T02:00:00Z
USE-0020-0042,CUST-0020,WS-0020,2026-07-15,21,63,1,2026-07-15T02:00:00Z
USE-0020-0043,CUST-0020,WS-0020,2026-07-16,21,63,0,2026-07-16T02:00:00Z
USE-0020-0044,CUST-0020,WS-0020,2026-07-17,27,162,2,2026-07-17T02:00:00Z
USE-0020-0045,CUST-0020,WS-0020,2026-07-18,25,125,0,2026-07-18T02:00:00Z
USE-0020-0046,CUST-0020,WS-0020,2026-07-19,23,92,2,2026-07-19T02:00:00Z
USE-0020-0047,CUST-0020,WS-0020,2026-07-20,19,57,0,2026-07-20T02:00:00Z
USE-0020-0048,CUST-0020,WS-0020,2026-07-21,25,75,1,2026-07-21T02:00:00Z
USE-0020-0049,CUST-0020,WS-0020,2026-07-22,18,90,2,2026-07-22T02:00:00Z
USE-0020-0050,CUST-0020,WS-0020,2026-07-23,24,120,2,2026-07-23T02:00:00Z
USE-0020-0051,CUST-0020,WS-0020,2026-07-24,18,90,2,2026-07-24T02:00:00Z
USE-0020-0052,CUST-0020,WS-0020,2026-07-25,18,54,1,2026-07-25T02:00:00Z
USE-0020-0053,CUST-0020,WS-0020,2026-07-26,19,76,2,2026-07-26T02:00:00Z
USE-0020-0054,CUST-0020,WS-0020,2026-07-27,19,57,2,2026-07-27T02:00:00Z
USE-0020-0055,CUST-0020,WS-0020,2026-07-28,21,126,0,2026-07-28T02:00:00Z
USE-0020-0056,CUST-0020,WS-0020,2026-07-29,21,84,2,2026-07-29T02:00:00Z
USE-0020-0057,CUST-0020,WS-0020,2026-07-30,20,120,2,2026-07-30T02:00:00Z
USE-0020-0058,CUST-0020,WS-0020,2026-07-31,19,95,2,2026-07-31T02:00:00Z
USE-0020-0059,CUST-0020,WS-0020,2026-08-01,25,150,0,2026-08-01T02:00:00Z
USE-0020-0060,CUST-0020,WS-0020,2026-08-02,20,80,2,2026-08-02T02:00:00Z
USE-0020-0061,CUST-0020,WS-0020,2026-08-03,24,120,2,2026-08-03T02:00:00Z
USE-0020-0062,CUST-0020,WS-0020,2026-08-04,20,120,1,2026-08-04T02:00:00Z
USE-0020-0063,CUST-0020,WS-0020,2026-08-05,23,115,1,2026-08-05T02:00:00Z
USE-0020-0064,CUST-0020,WS-0020,2026-08-06,24,144,2,2026-08-06T02:00:00Z
USE-0020-0065,CUST-0020,WS-0020,2026-08-07,23,92,2,2026-08-07T02:00:00Z
USE-0020-0066,CUST-0020,WS-0020,2026-08-08,26,104,1,2026-08-08T02:00:00Z
USE-0020-0067,CUST-0020,WS-0020,2026-08-09,26,130,1,2026-08-09T02:00:00Z
USE-0020-0068,CUST-0020,WS-0020,2026-08-10,25,150,1,2026-08-10T02:00:00Z
USE-0020-0069,CUST-0020,WS-0020,2026-08-11,18,54,1,2026-08-11T02:00:00Z
USE-0020-0070,CUST-0020,WS-0020,2026-08-12,27,81,2,2026-08-12T02:00:00Z
USE-0020-0077,CUST-0020,WS-0020,2026-08-19,23,92,0,2026-08-19T02:00:00Z
USE-0020-0078,CUST-0020,WS-0020,2026-08-20,22,110,0,2026-08-20T02:00:00Z
USE-0020-0079,CUST-0020,WS-0020,2026-08-21,27,162,2,2026-08-21T02:00:00Z
USE-0020-0080,CUST-0020,WS-0020,2026-08-22,21,63,2,2026-08-22T02:00:00Z
USE-0020-0081,CUST-0020,WS-0020,2026-08-23,23,138,0,2026-08-23T02:00:00Z
USE-0020-0082,CUST-0020,WS-0020,2026-08-24,25,75,2,2026-08-24T02:00:00Z
USE-0020-0083,CUST-0020,WS-0020,2026-08-25,22,66,2,2026-08-25T02:00:00Z
USE-0020-0084,CUST-0020,WS-0020,2026-08-26,27,162,0,2026-08-26T02:00:00Z
USE-0020-0085,CUST-0020,WS-0020,2026-08-27,18,90,1,2026-08-27T02:00:00Z
USE-0020-0086,CUST-0020,WS-0020,2026-08-28,24,144,0,2026-08-28T02:00:00Z
USE-0020-0087,CUST-0020,WS-0020,2026-08-29,21,63,2,2026-08-29T02:00:00Z
USE-0020-0088,CUST-0020,WS-0020,2026-08-30,24,72,1,2026-08-30T02:00:00Z
USE-0020-0089,CUST-0020,WS-0020,2026-08-31,26,78,1,2026-08-31T02:00:00Z
USE-0020-0090,CUST-0020,WS-0020,2026-09-01,26,104,1,2026-09-01T02:00:00Z
USE-0021-0001,CUST-0021,WS-0021,2026-06-04,44,308,0,2026-06-04T02:00:00Z
USE-0021-0002,CUST-0021,WS-0021,2026-06-05,44,308,0,2026-06-05T02:00:00Z
USE-0021-0003,CUST-0021,WS-0021,2026-06-06,40,280,0,2026-06-06T02:00:00Z
USE-0021-0004,CUST-0021,WS-0021,2026-06-07,38,266,1,2026-06-07T02:00:00Z
USE-0021-0005,CUST-0021,WS-0021,2026-06-08,39,273,1,2026-06-08T02:00:00Z
USE-0021-0006,CUST-0021,WS-0021,2026-06-09,40,280,2,2026-06-09T02:00:00Z
USE-0021-0007,CUST-0021,WS-0021,2026-06-10,41,287,2,2026-06-10T02:00:00Z
USE-0021-0008,CUST-0021,WS-0021,2026-06-11,41,287,2,2026-06-11T02:00:00Z
USE-0021-0009,CUST-0021,WS-0021,2026-06-12,39,273,0,2026-06-12T02:00:00Z
USE-0021-0010,CUST-0021,WS-0021,2026-06-13,39,273,1,2026-06-13T02:00:00Z
USE-0021-0011,CUST-0021,WS-0021,2026-06-14,43,301,1,2026-06-14T02:00:00Z
USE-0021-0012,CUST-0021,WS-0021,2026-06-15,43,301,1,2026-06-15T02:00:00Z
USE-0021-0013,CUST-0021,WS-0021,2026-06-16,40,280,1,2026-06-16T02:00:00Z
USE-0021-0014,CUST-0021,WS-0021,2026-06-17,40,280,2,2026-06-17T02:00:00Z
USE-0021-0015,CUST-0021,WS-0021,2026-06-18,41,287,0,2026-06-18T02:00:00Z
USE-0021-0016,CUST-0021,WS-0021,2026-06-19,39,273,2,2026-06-19T02:00:00Z
USE-0021-0017,CUST-0021,WS-0021,2026-06-20,40,280,0,2026-06-20T02:00:00Z
USE-0021-0018,CUST-0021,WS-0021,2026-06-21,39,273,1,2026-06-21T02:00:00Z
USE-0021-0019,CUST-0021,WS-0021,2026-06-22,38,266,1,2026-06-22T02:00:00Z
USE-0021-0020,CUST-0021,WS-0021,2026-06-23,46,322,2,2026-06-23T02:00:00Z
USE-0021-0021,CUST-0021,WS-0021,2026-06-24,46,322,2,2026-06-24T02:00:00Z
USE-0021-0022,CUST-0021,WS-0021,2026-06-25,40,280,2,2026-06-25T02:00:00Z
USE-0021-0023,CUST-0021,WS-0021,2026-06-26,46,322,2,2026-06-26T02:00:00Z
USE-0021-0024,CUST-0021,WS-0021,2026-06-27,38,266,0,2026-06-27T02:00:00Z
USE-0021-0025,CUST-0021,WS-0021,2026-06-28,42,294,2,2026-06-28T02:00:00Z
USE-0021-0026,CUST-0021,WS-0021,2026-06-29,38,266,2,2026-06-29T02:00:00Z
USE-0021-0027,CUST-0021,WS-0021,2026-06-30,42,294,2,2026-06-30T02:00:00Z
USE-0021-0028,CUST-0021,WS-0021,2026-07-01,42,294,0,2026-07-01T02:00:00Z
USE-0021-0029,CUST-0021,WS-0021,2026-07-02,46,322,1,2026-07-02T02:00:00Z
USE-0021-0030,CUST-0021,WS-0021,2026-07-03,46,322,1,2026-07-03T02:00:00Z
USE-0021-0031,CUST-0021,WS-0021,2026-07-04,46,322,0,2026-07-04T02:00:00Z
USE-0021-0032,CUST-0021,WS-0021,2026-07-05,41,287,0,2026-07-05T02:00:00Z
USE-0021-0033,CUST-0021,WS-0021,2026-07-06,45,315,1,2026-07-06T02:00:00Z
USE-0021-0034,CUST-0021,WS-0021,2026-07-07,43,301,0,2026-07-07T02:00:00Z
USE-0021-0035,CUST-0021,WS-0021,2026-07-08,42,294,2,2026-07-08T02:00:00Z
USE-0021-0036,CUST-0021,WS-0021,2026-07-09,42,294,0,2026-07-09T02:00:00Z
USE-0021-0037,CUST-0021,WS-0021,2026-07-10,42,294,2,2026-07-10T02:00:00Z
USE-0021-0038,CUST-0021,WS-0021,2026-07-11,44,308,1,2026-07-11T02:00:00Z
USE-0021-0039,CUST-0021,WS-0021,2026-07-12,44,308,2,2026-07-12T02:00:00Z
USE-0021-0040,CUST-0021,WS-0021,2026-07-13,41,287,1,2026-07-13T02:00:00Z
USE-0021-0041,CUST-0021,WS-0021,2026-07-14,42,294,1,2026-07-14T02:00:00Z
USE-0021-0042,CUST-0021,WS-0021,2026-07-15,46,322,1,2026-07-15T02:00:00Z
USE-0021-0043,CUST-0021,WS-0021,2026-07-16,40,280,2,2026-07-16T02:00:00Z
USE-0021-0044,CUST-0021,WS-0021,2026-07-17,42,294,0,2026-07-17T02:00:00Z
USE-0021-0045,CUST-0021,WS-0021,2026-07-18,40,280,1,2026-07-18T02:00:00Z
USE-0021-0046,CUST-0021,WS-0021,2026-07-19,39,273,1,2026-07-19T02:00:00Z
USE-0021-0047,CUST-0021,WS-0021,2026-07-20,43,301,0,2026-07-20T02:00:00Z
USE-0021-0048,CUST-0021,WS-0021,2026-07-21,44,308,1,2026-07-21T02:00:00Z
USE-0021-0049,CUST-0021,WS-0021,2026-07-22,42,294,1,2026-07-22T02:00:00Z
USE-0021-0050,CUST-0021,WS-0021,2026-07-23,40,280,0,2026-07-23T02:00:00Z
USE-0021-0051,CUST-0021,WS-0021,2026-07-24,42,294,2,2026-07-24T02:00:00Z
USE-0021-0052,CUST-0021,WS-0021,2026-07-25,41,287,2,2026-07-25T02:00:00Z
USE-0021-0053,CUST-0021,WS-0021,2026-07-26,39,273,1,2026-07-26T02:00:00Z
USE-0021-0054,CUST-0021,WS-0021,2026-07-27,45,315,2,2026-07-27T02:00:00Z
USE-0021-0055,CUST-0021,WS-0021,2026-07-28,45,315,1,2026-07-28T02:00:00Z
USE-0021-0056,CUST-0021,WS-0021,2026-07-29,41,287,0,2026-07-29T02:00:00Z
USE-0021-0057,CUST-0021,WS-0021,2026-07-30,38,266,1,2026-07-30T02:00:00Z
USE-0021-0058,CUST-0021,WS-0021,2026-07-31,41,287,0,2026-07-31T02:00:00Z
USE-0021-0059,CUST-0021,WS-0021,2026-08-01,45,315,0,2026-08-01T02:00:00Z
USE-0021-0060,CUST-0021,WS-0021,2026-08-02,43,301,2,2026-08-02T02:00:00Z
USE-0021-0061,CUST-0021,WS-0021,2026-08-03,44,308,1,2026-08-03T02:00:00Z
USE-0021-0062,CUST-0021,WS-0021,2026-08-04,43,301,2,2026-08-04T02:00:00Z
USE-0021-0063,CUST-0021,WS-0021,2026-08-05,39,273,2,2026-08-05T02:00:00Z
USE-0021-0064,CUST-0021,WS-0021,2026-08-06,41,287,0,2026-08-06T02:00:00Z
USE-0021-0065,CUST-0021,WS-0021,2026-08-07,38,266,2,2026-08-07T02:00:00Z
USE-0021-0066,CUST-0021,WS-0021,2026-08-08,38,266,2,2026-08-08T02:00:00Z
USE-0021-0067,CUST-0021,WS-0021,2026-08-09,44,308,1,2026-08-09T02:00:00Z
USE-0021-0068,CUST-0021,WS-0021,2026-08-10,40,280,1,2026-08-10T02:00:00Z
USE-0021-0069,CUST-0021,WS-0021,2026-08-11,38,266,2,2026-08-11T02:00:00Z
USE-0021-0070,CUST-0021,WS-0021,2026-08-12,45,315,1,2026-08-12T02:00:00Z
USE-0021-0071,CUST-0021,WS-0021,2026-08-13,46,322,0,2026-08-13T02:00:00Z
USE-0021-0072,CUST-0021,WS-0021,2026-08-14,43,301,1,2026-08-14T02:00:00Z
USE-0021-0073,CUST-0021,WS-0021,2026-08-15,45,315,0,2026-08-15T02:00:00Z
USE-0021-0074,CUST-0021,WS-0021,2026-08-16,39,273,1,2026-08-16T02:00:00Z
USE-0021-0075,CUST-0021,WS-0021,2026-08-17,40,280,2,2026-08-17T02:00:00Z
USE-0021-0076,CUST-0021,WS-0021,2026-08-18,45,315,0,2026-08-18T02:00:00Z
USE-0021-0077,CUST-0021,WS-0021,2026-08-19,44,308,2,2026-08-19T02:00:00Z
USE-0021-0078,CUST-0021,WS-0021,2026-08-20,46,322,1,2026-08-20T02:00:00Z
USE-0021-0079,CUST-0021,WS-0021,2026-08-21,43,301,0,2026-08-21T02:00:00Z
USE-0021-0080,CUST-0021,WS-0021,2026-08-22,40,280,0,2026-08-22T02:00:00Z
USE-0021-0081,CUST-0021,WS-0021,2026-08-23,42,294,1,2026-08-23T02:00:00Z
USE-0021-0082,CUST-0021,WS-0021,2026-08-24,40,280,1,2026-08-24T02:00:00Z
USE-0021-0083,CUST-0021,WS-0021,2026-08-25,38,266,0,2026-08-25T02:00:00Z
USE-0021-0084,CUST-0021,WS-0021,2026-08-26,45,315,0,2026-08-26T02:00:00Z
USE-0021-0085,CUST-0021,WS-0021,2026-08-27,38,266,2,2026-08-27T02:00:00Z
USE-0021-0086,CUST-0021,WS-0021,2026-08-28,41,287,0,2026-08-28T02:00:00Z
USE-0021-0087,CUST-0021,WS-0021,2026-08-29,44,308,1,2026-08-29T02:00:00Z
USE-0021-0088,CUST-0021,WS-0021,2026-08-30,38,266,2,2026-08-30T02:00:00Z
USE-0021-0089,CUST-0021,WS-0021,2026-08-31,46,322,2,2026-08-31T02:00:00Z
USE-0021-0090,CUST-0021,WS-0021,2026-09-01,40,280,0,2026-09-01T02:00:00Z
USE-0022-0001,CUST-0022,WS-0022,2026-06-04,25,75,0,2026-06-04T02:00:00Z
USE-0022-0002,CUST-0022,WS-0022,2026-06-05,20,100,1,2026-06-05T02:00:00Z
USE-0022-0003,CUST-0022,WS-0022,2026-06-06,21,63,0,2026-06-06T02:00:00Z
USE-0022-0004,CUST-0022,WS-0022,2026-06-07,26,104,0,2026-06-07T02:00:00Z
USE-0022-0005,CUST-0022,WS-0022,2026-06-08,24,96,1,2026-06-08T02:00:00Z
USE-0022-0006,CUST-0022,WS-0022,2026-06-09,29,145,0,2026-06-09T02:00:00Z
USE-0022-0007,CUST-0022,WS-0022,2026-06-10,21,105,1,2026-06-10T02:00:00Z
USE-0022-0008,CUST-0022,WS-0022,2026-06-11,25,150,0,2026-06-11T02:00:00Z
USE-0022-0009,CUST-0022,WS-0022,2026-06-12,26,78,1,2026-06-12T02:00:00Z
USE-0022-0010,CUST-0022,WS-0022,2026-06-13,27,108,0,2026-06-13T02:00:00Z
USE-0022-0011,CUST-0022,WS-0022,2026-06-14,24,120,2,2026-06-14T02:00:00Z
USE-0022-0012,CUST-0022,WS-0022,2026-06-15,26,104,2,2026-06-15T02:00:00Z
USE-0022-0013,CUST-0022,WS-0022,2026-06-16,23,69,0,2026-06-16T02:00:00Z
USE-0022-0014,CUST-0022,WS-0022,2026-06-17,29,87,1,2026-06-17T02:00:00Z
USE-0022-0015,CUST-0022,WS-0022,2026-06-18,29,145,1,2026-06-18T02:00:00Z
USE-0022-0016,CUST-0022,WS-0022,2026-06-19,29,145,1,2026-06-19T02:00:00Z
USE-0022-0017,CUST-0022,WS-0022,2026-06-20,28,140,0,2026-06-20T02:00:00Z
USE-0022-0018,CUST-0022,WS-0022,2026-06-21,29,174,2,2026-06-21T02:00:00Z
USE-0022-0019,CUST-0022,WS-0022,2026-06-22,27,162,0,2026-06-22T02:00:00Z
USE-0022-0020,CUST-0022,WS-0022,2026-06-23,29,116,2,2026-06-23T02:00:00Z
USE-0022-0021,CUST-0022,WS-0022,2026-06-24,24,96,0,2026-06-24T02:00:00Z
USE-0022-0022,CUST-0022,WS-0022,2026-06-25,21,63,1,2026-06-25T02:00:00Z
USE-0022-0023,CUST-0022,WS-0022,2026-06-26,21,84,2,2026-06-26T02:00:00Z
USE-0022-0024,CUST-0022,WS-0022,2026-06-27,26,156,0,2026-06-27T02:00:00Z
USE-0022-0025,CUST-0022,WS-0022,2026-06-28,25,125,2,2026-06-28T02:00:00Z
USE-0022-0026,CUST-0022,WS-0022,2026-06-29,23,69,2,2026-06-29T02:00:00Z
USE-0022-0027,CUST-0022,WS-0022,2026-06-30,23,115,1,2026-06-30T02:00:00Z
USE-0022-0028,CUST-0022,WS-0022,2026-07-01,21,105,1,2026-07-01T02:00:00Z
USE-0022-0029,CUST-0022,WS-0022,2026-07-02,28,140,0,2026-07-02T02:00:00Z
USE-0022-0030,CUST-0022,WS-0022,2026-07-03,21,105,1,2026-07-03T02:00:00Z
USE-0022-0031,CUST-0022,WS-0022,2026-07-04,26,78,0,2026-07-04T02:00:00Z
USE-0022-0032,CUST-0022,WS-0022,2026-07-05,23,115,1,2026-07-05T02:00:00Z
USE-0022-0033,CUST-0022,WS-0022,2026-07-06,27,162,0,2026-07-06T02:00:00Z
USE-0022-0034,CUST-0022,WS-0022,2026-07-07,22,132,0,2026-07-07T02:00:00Z
USE-0022-0035,CUST-0022,WS-0022,2026-07-08,27,135,1,2026-07-08T02:00:00Z
USE-0022-0036,CUST-0022,WS-0022,2026-07-09,26,78,2,2026-07-09T02:00:00Z
USE-0022-0037,CUST-0022,WS-0022,2026-07-10,24,120,2,2026-07-10T02:00:00Z
USE-0022-0038,CUST-0022,WS-0022,2026-07-11,28,84,0,2026-07-11T02:00:00Z
USE-0022-0039,CUST-0022,WS-0022,2026-07-12,29,145,1,2026-07-12T02:00:00Z
USE-0022-0040,CUST-0022,WS-0022,2026-07-13,21,84,1,2026-07-13T02:00:00Z
USE-0022-0041,CUST-0022,WS-0022,2026-07-14,20,100,1,2026-07-14T02:00:00Z
USE-0022-0042,CUST-0022,WS-0022,2026-07-15,28,112,2,2026-07-15T02:00:00Z
USE-0022-0043,CUST-0022,WS-0022,2026-07-16,29,174,0,2026-07-16T02:00:00Z
USE-0022-0044,CUST-0022,WS-0022,2026-07-17,29,87,1,2026-07-17T02:00:00Z
USE-0022-0045,CUST-0022,WS-0022,2026-07-18,25,75,1,2026-07-18T02:00:00Z
USE-0022-0046,CUST-0022,WS-0022,2026-07-19,26,78,1,2026-07-19T02:00:00Z
USE-0022-0047,CUST-0022,WS-0022,2026-07-20,23,115,1,2026-07-20T02:00:00Z
USE-0022-0048,CUST-0022,WS-0022,2026-07-21,24,96,2,2026-07-21T02:00:00Z
USE-0022-0049,CUST-0022,WS-0022,2026-07-22,24,96,0,2026-07-22T02:00:00Z
USE-0022-0050,CUST-0022,WS-0022,2026-07-23,25,75,0,2026-07-23T02:00:00Z
USE-0022-0051,CUST-0022,WS-0022,2026-07-24,21,126,2,2026-07-24T02:00:00Z
USE-0022-0052,CUST-0022,WS-0022,2026-07-25,20,120,2,2026-07-25T02:00:00Z
